,AttendanceDate,Center,Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD
11338,8/6/2018,Arbuckle,5,56,2,10,1,48,26
11339,8/6/2018,Baldwin Park,7,48,2,17,1,45,30
11340,8/6/2018,Bay,4,31,1,7,0,0,43
11341,8/6/2018,Carlson,3,25,1,4,0,21,12
11342,8/6/2018,Castlemont,3,44,3,11,2,63,0
11343,8/6/2018,Cesar Chavez,6,69,0,11,4,0,90
11344,8/6/2018,Chynoweth,4,31,0,1,0,36,0
11345,8/6/2018,Colonial Acres,3,33,1,6,1,0,44
11346,8/6/2018,Corvallis,6,36,1,5,0,0,48
11347,8/6/2018,Cox,1,33,1,8,1,0,44
11348,8/6/2018,Cureton,4,29,0,16,2,0,51
11349,8/6/2018,Dayton,0,39,2,4,0,0,45
11350,8/6/2018,Decoto,0,0,80,0,0,55,25
11351,8/6/2018,Del Rey,0,36,0,8,0,0,44
11352,8/6/2018,Delaine Eastin,0,25,2,3,0,23,7
11353,8/6/2018,Dorsa,2,28,1,7,0,0,38
11354,8/6/2018,Eden Palms,1,31,1,9,1,43,0
11355,8/6/2018,Eden Youth,4,71,0,2,0,46,31
11356,8/6/2018,Educare,1,12,0,3,0,16,0
11357,8/6/2018,Emerald Vista,3,59,4,11,1,31,47
11358,8/6/2018,Esther Hobbs,1,49,2,2,0,54,0
11359,8/6/2018,FH,1,87,0,4,1,93,0
11360,8/6/2018,Foxdale,0,27,1,11,0,39,0
11361,8/6/2018,Glen Berry,1,29,0,3,0,25,8
11362,8/6/2018,Goss,1,30,0,13,0,0,44
11363,8/6/2018,Graham,3,43,1,7,2,24,32
11364,8/6/2018,Grant,1,37,0,7,0,0,45
11365,8/6/2018,Guy Emanuele,3,34,0,6,0,0,43
11366,8/6/2018,Hesperian,1,39,1,4,3,0,48
11367,8/6/2018,Hillview,0,36,4,5,2,0,47
11368,8/6/2018,Holbrook,1,56,1,12,0,38,32
11369,8/6/2018,Hubbard,3,36,1,8,1,0,49
11370,8/6/2018,Kitayama,1,38,1,3,0,0,43
11371,8/6/2018,Linda Vista,0,81,1,19,0,74,27
11372,8/6/2018,Logan,6,37,1,1,3,48,0
11373,8/6/2018,Marie Kaiser,1,16,1,2,0,20,0
11374,8/6/2018,Meadowfair,3,22,3,2,1,0,31
11375,8/6/2018,Meyer,2,35,0,3,0,0,40
11376,8/6/2018,Paul Miller,8,69,2,5,1,43,42
11377,8/6/2018,Pioneer,2,37,1,3,0,0,43
11378,8/6/2018,Reach,1,15,0,6,0,22,0
11379,8/6/2018,Royal Sunset,7,33,0,5,1,0,46
11380,8/6/2018,Russo,2,29,3,2,0,0,36
11381,8/6/2018,Ryan,3,17,0,2,0,22,0
11382,8/6/2018,Schilling,3,39,1,10,0,23,30
11383,8/6/2018,Searles,0,0,45,0,0,0,45
11384,8/6/2018,Sharon Jones,4,44,3,2,2,24,31
11385,8/6/2018,Unidos,2,34,0,4,0,40,0
11386,8/6/2018,Valley Medical Center,3,54,4,5,0,66,0
11387,8/6/2018,Washington Hospital,6,51,1,2,0,60,0
11388,8/7/2018,Amador,8,70,2,4,5,58,31
11389,8/7/2018,Arbuckle,2,66,2,4,1,49,26
11390,8/7/2018,Baldwin Park,8,58,0,9,1,46,30
11391,8/7/2018,Bay,4,33,1,6,0,0,44
11392,8/7/2018,Carlson,1,32,1,1,0,23,12
11393,8/7/2018,Castlemont,2,54,3,4,2,65,0
11394,8/7/2018,Cesar Chavez,4,73,0,10,3,0,90
11395,8/7/2018,Chynoweth,2,33,0,0,0,35,0
11396,8/7/2018,Colonial Acres,2,35,1,5,1,0,44
11397,8/7/2018,Corvallis,6,32,1,9,0,0,48
11398,8/7/2018,Cox,0,37,2,5,1,0,45
11399,8/7/2018,Cureton,4,27,0,17,1,0,49
11400,8/7/2018,Dayton,0,35,2,8,0,0,45
11401,8/7/2018,Decoto,0,0,80,0,0,55,25
11402,8/7/2018,Del Rey,0,38,0,6,0,0,44
11403,8/7/2018,Delaine Eastin,1,27,0,4,0,24,8
11404,8/7/2018,Dorsa,3,30,1,5,0,0,39
11405,8/7/2018,Eden Palms,1,31,1,9,1,43,0
11406,8/7/2018,Eden Youth,5,65,0,6,3,47,32
11407,8/7/2018,Educare,1,12,0,3,0,16,0
11408,8/7/2018,Emerald Vista,3,58,4,12,1,31,47
11409,8/7/2018,Esther Hobbs,2,40,1,1,2,46,0
11410,8/7/2018,FH,1,89,0,4,1,95,0
11411,8/7/2018,Foxdale,1,29,0,9,0,39,0
11412,8/7/2018,Glen Berry,0,30,0,3,0,25,8
11413,8/7/2018,Goss,0,31,0,12,1,0,44
11414,8/7/2018,Graham,2,49,1,5,0,25,32
11415,8/7/2018,Grant,1,41,0,4,0,0,46
11416,8/7/2018,Guy Emanuele,1,35,0,6,0,0,42
11417,8/7/2018,Hesperian,1,41,1,2,3,0,48
11418,8/7/2018,Hillview,0,38,4,5,0,0,47
11419,8/7/2018,Holbrook,1,63,1,8,1,42,32
11420,8/7/2018,Hubbard,2,37,1,9,1,0,50
11421,8/7/2018,Kitayama,0,40,1,2,0,0,43
11422,8/7/2018,Linda Vista,0,93,0,10,0,76,27
11423,8/7/2018,Logan,5,38,1,1,3,48,0
11424,8/7/2018,Marie Kaiser,1,20,0,0,0,21,0
11425,8/7/2018,Meadowfair,2,23,2,0,1,0,28
11426,8/7/2018,Meyer,2,36,0,2,0,0,40
11427,8/7/2018,Paul Miller,6,67,3,8,1,43,42
11428,8/7/2018,Pioneer,2,37,1,3,0,0,43
11429,8/7/2018,Reach,1,15,0,5,1,22,0
11430,8/7/2018,Royal Sunset,8,31,0,6,1,0,46
11431,8/7/2018,Russo,2,27,2,4,0,0,35
11432,8/7/2018,Ryan,3,18,0,1,0,22,0
11433,8/7/2018,Schilling,1,44,1,6,0,22,30
11434,8/7/2018,Searles,0,0,45,0,0,0,45
11435,8/7/2018,Sharon Jones,5,42,1,4,3,24,31
11436,8/7/2018,Unidos,2,32,1,5,0,40,0
11437,8/7/2018,Valley Medical Center,1,58,3,5,0,67,0
11438,8/7/2018,Washington Hospital,5,53,0,2,0,60,0
11439,8/8/2018,Amador,6,75,2,1,6,58,32
11440,8/8/2018,Arbuckle,1,67,2,4,1,49,26
11441,8/8/2018,Baldwin Park,9,59,0,7,1,46,30
11442,8/8/2018,Bay,8,29,1,6,0,0,44
11443,8/8/2018,Carlson,1,32,1,1,0,23,12
11444,8/8/2018,Castlemont,5,49,3,8,1,66,0
11445,8/8/2018,Cesar Chavez,6,66,0,15,3,0,90
11446,8/8/2018,Chynoweth,4,31,0,0,0,35,0
11447,8/8/2018,Colonial Acres,2,32,1,8,1,0,44
11448,8/8/2018,Corvallis,5,40,1,2,0,0,48
11449,8/8/2018,Cox,0,34,2,7,1,0,44
11450,8/8/2018,Cureton,5,31,0,12,1,0,49
11451,8/8/2018,Dayton,1,38,2,5,0,0,46
11452,8/8/2018,Decoto,5,31,39,5,0,55,25
11453,8/8/2018,Del Rey,0,40,0,4,0,0,44
11454,8/8/2018,Delaine Eastin,1,28,0,3,0,24,8
11455,8/8/2018,Dorsa,4,32,2,2,0,0,40
11456,8/8/2018,Eden Palms,0,30,1,10,1,42,0
11457,8/8/2018,Eden Youth,4,72,0,2,1,47,32
11458,8/8/2018,Educare,1,14,0,3,0,18,0
11459,8/8/2018,Emerald Vista,5,59,4,9,1,31,47
11460,8/8/2018,Esther Hobbs,2,44,2,4,0,52,0
11461,8/8/2018,FH,1,92,0,2,1,96,0
11462,8/8/2018,Foxdale,2,22,1,13,0,38,0
11463,8/8/2018,Glen Berry,0,31,0,2,0,25,8
11464,8/8/2018,Goss,0,32,0,10,2,0,44
11465,8/8/2018,Graham,3,49,1,3,1,25,32
11466,8/8/2018,Grant,0,38,0,6,0,0,44
11467,8/8/2018,Guy Emanuele,2,37,1,3,0,0,43
11468,8/8/2018,Hesperian,2,42,1,0,3,0,48
11469,8/8/2018,Hillview,1,39,3,4,0,0,47
11470,8/8/2018,Holbrook,4,61,2,5,1,41,32
11471,8/8/2018,Hubbard,2,41,1,5,1,0,50
11472,8/8/2018,Kitayama,1,36,1,5,0,0,43
11473,8/8/2018,Linda Vista,1,94,0,9,0,77,27
11474,8/8/2018,Logan,5,35,1,4,3,48,0
11475,8/8/2018,Marie Kaiser,0,20,1,0,0,21,0
11476,8/8/2018,Meadowfair,2,22,2,1,1,0,28
11477,8/8/2018,Meyer,2,33,0,5,0,0,40
11478,8/8/2018,Paul Miller,6,68,2,7,1,42,42
11479,8/8/2018,Pioneer,2,37,1,3,0,0,43
11480,8/8/2018,Reach,0,22,0,0,0,22,0
11481,8/8/2018,Royal Sunset,8,34,0,3,1,0,46
11482,8/8/2018,Russo,1,25,3,5,1,0,35
11483,8/8/2018,Ryan,4,18,0,0,0,22,0
11484,8/8/2018,Schilling,2,47,0,4,0,23,30
11485,8/8/2018,Searles,1,31,5,8,0,0,45
11486,8/8/2018,Sharon Jones,6,43,1,3,2,24,31
11487,8/8/2018,Unidos,2,29,0,13,0,44,0
11488,8/8/2018,Valley Medical Center,1,57,2,6,0,66,0
11489,8/8/2018,Washington Hospital,3,55,0,1,1,60,0
11490,8/9/2018,Amador,10,63,1,9,6,58,31
11491,8/9/2018,Arbuckle,3,62,2,7,1,49,26
11492,8/9/2018,Baldwin Park,12,58,0,5,1,46,30
11493,8/9/2018,Bay,6,31,1,6,0,0,44
11494,8/9/2018,Carlson,1,30,1,3,0,23,12
11495,8/9/2018,Castlemont,3,53,3,6,1,66,0
11496,8/9/2018,Cesar Chavez,6,72,0,11,3,0,92
11497,8/9/2018,Chynoweth,2,29,0,4,0,35,0
11498,8/9/2018,Colonial Acres,4,34,1,4,1,0,44
11499,8/9/2018,Corvallis,4,38,1,5,0,0,48
11500,8/9/2018,Cox,1,33,2,7,1,0,44
11501,8/9/2018,Cureton,5,36,0,11,1,0,53
11502,8/9/2018,Dayton,1,37,1,6,0,0,45
11503,8/9/2018,Decoto,3,35,40,2,0,55,25
11504,8/9/2018,Del Rey,0,39,0,5,0,0,44
11505,8/9/2018,Delaine Eastin,1,24,3,4,0,24,8
11506,8/9/2018,Dorsa,5,25,2,8,0,0,40
11507,8/9/2018,Eden Palms,1,32,1,8,1,43,0
11508,8/9/2018,Eden Youth,4,70,0,5,0,47,32
11509,8/9/2018,Educare,1,13,0,2,0,16,0
11510,8/9/2018,Emerald Vista,5,57,4,12,1,32,47
11511,8/9/2018,Esther Hobbs,2,38,0,4,1,45,0
11512,8/9/2018,FH,0,93,1,2,0,96,0
11513,8/9/2018,Foxdale,1,28,0,10,0,39,0
11514,8/9/2018,Glen Berry,1,25,1,5,0,24,8
11515,8/9/2018,Goss,1,32,0,10,2,0,45
11516,8/9/2018,Graham,5,48,1,3,0,25,32
11517,8/9/2018,Grant,0,36,0,8,0,0,44
11518,8/9/2018,Guy Emanuele,4,31,0,7,0,0,42
11519,8/9/2018,Hesperian,4,36,1,2,5,0,48
11520,8/9/2018,Hillview,1,38,2,4,1,0,46
11521,8/9/2018,Holbrook,2,67,0,3,2,42,32
11522,8/9/2018,Hubbard,2,39,1,7,1,0,50
11523,8/9/2018,Kitayama,0,38,1,4,0,0,43
11524,8/9/2018,Linda Vista,1,91,0,11,0,76,27
11525,8/9/2018,Logan,7,34,1,3,3,48,0
11526,8/9/2018,Marie Kaiser,1,19,1,0,0,21,0
11527,8/9/2018,Meadowfair,2,18,2,5,1,0,28
11528,8/9/2018,Meyer,2,36,0,2,0,0,40
11529,8/9/2018,Paul Miller,8,63,5,6,3,43,42
11530,8/9/2018,Pioneer,2,37,1,3,0,0,43
11531,8/9/2018,Reach,0,20,1,0,0,21,0
11532,8/9/2018,Royal Sunset,7,37,0,1,1,0,46
11533,8/9/2018,Russo,1,25,2,6,0,0,34
11534,8/9/2018,Ryan,3,18,0,0,0,21,0
11535,8/9/2018,Schilling,1,42,0,9,0,22,30
11536,8/9/2018,Searles,0,37,5,2,0,0,44
11537,8/9/2018,Sharon Jones,4,48,0,0,3,24,31
11538,8/9/2018,Unidos,3,32,0,8,1,44,0
11539,8/9/2018,Valley Medical Center,1,57,1,6,0,65,0
11540,8/9/2018,Washington Hospital,3,52,1,3,1,60,0
11541,9/10/2018,Amador,3,71,0,6,4,54,30
11542,9/10/2018,Arbuckle,2,40,0,10,1,53,0
11543,9/10/2018,Baldwin Park,1,62,1,6,1,40,31
11544,9/10/2018,Bay,0,41,0,6,0,0,47
11545,9/10/2018,Carlson,0,29,0,1,0,18,12
11546,9/10/2018,Castlemont,0,59,1,4,0,64,0
11547,9/10/2018,Cesar Chavez,5,77,2,8,0,0,92
11548,9/10/2018,Chynoweth,1,31,0,3,0,35,0
11549,9/10/2018,Colonial Acres,1,36,0,8,0,0,45
11550,9/10/2018,Corvallis,0,47,0,0,1,0,48
11551,9/10/2018,Cox,1,43,0,4,0,0,48
11552,9/10/2018,Cureton,1,23,0,5,1,0,30
11553,9/10/2018,Dayton,0,46,0,2,0,0,48
11554,9/10/2018,Decoto,4,94,2,11,0,65,46
11555,9/10/2018,Del Rey,0,39,1,5,0,0,45
11556,9/10/2018,Delaine Eastin,2,24,1,1,0,21,7
11557,9/10/2018,Dorsa,0,39,1,3,0,0,43
11558,9/10/2018,Eden Palms,0,41,2,3,0,46,0
11559,9/10/2018,Eden Youth,0,72,0,3,1,47,29
11560,9/10/2018,Educare,5,42,3,2,0,26,26
11561,9/10/2018,Emerald Vista,2,62,1,6,1,31,41
11562,9/10/2018,Esther Hobbs,0,51,0,1,0,52,0
11563,9/10/2018,FH,0,93,1,4,0,98,0
11564,9/10/2018,Foxdale,3,26,3,7,0,39,0
11565,9/10/2018,Glen Berry,1,27,0,1,1,23,7
11566,9/10/2018,Goss,0,38,0,4,1,0,43
11567,9/10/2018,Graham,2,48,2,5,0,24,33
11568,9/10/2018,Grant,0,43,0,4,0,0,47
11569,9/10/2018,Guy Emanuele,1,37,0,2,0,0,40
11570,9/10/2018,Hesperian,1,46,0,2,0,0,49
11571,9/10/2018,Hillview,1,39,0,6,2,0,48
11572,9/10/2018,Holbrook,4,54,2,6,2,37,31
11573,9/10/2018,Kitayama,2,37,0,5,0,0,44
11574,9/10/2018,Linda Vista,3,94,1,12,0,77,33
11575,9/10/2018,Logan,3,23,0,3,0,29,0
11576,9/10/2018,Marie Kaiser,0,16,0,3,0,19,0
11577,9/10/2018,Meadowfair,0,30,0,3,0,0,33
11578,9/10/2018,Meyer,2,37,0,5,0,0,44
11579,9/10/2018,Paul Miller,1,68,2,10,1,43,39
11580,9/10/2018,Pioneer,1,38,1,3,0,0,43
11581,9/10/2018,Reach,0,21,0,1,1,23,0
11582,9/10/2018,Royal Sunset,2,38,0,3,0,0,43
11583,9/10/2018,Russo,0,39,1,4,0,0,44
11584,9/10/2018,Ryan,0,22,1,1,0,24,0
11585,9/10/2018,Schilling,1,45,1,8,0,23,32
11586,9/10/2018,Searles,0,41,0,2,0,0,43
11587,9/10/2018,Sharon Jones,0,51,1,1,1,23,31
11588,9/10/2018,Unidos,1,38,1,4,0,44,0
11589,9/10/2018,Valley Medical Center,1,49,3,5,0,58,0
11590,9/10/2018,Washington Hospital,1,54,2,3,1,61,0
11591,9/11/2018,Amador,2,75,0,3,4,54,30
11592,9/11/2018,Arbuckle,2,73,1,2,1,53,26
11593,9/11/2018,Baldwin Park,0,67,1,6,0,43,31
11594,9/11/2018,Bay,0,45,0,2,0,0,47
11595,9/11/2018,Carlson,0,31,0,1,0,20,12
11596,9/11/2018,Castlemont,1,60,2,2,1,66,0
11597,9/11/2018,Cesar Chavez,3,78,2,8,0,0,91
11598,9/11/2018,Chynoweth,1,31,0,3,0,35,0
11599,9/11/2018,Colonial Acres,1,36,0,8,0,0,45
11600,9/11/2018,Corvallis,0,47,0,0,1,0,48
11601,9/11/2018,Cox,2,43,0,3,0,0,48
11602,9/11/2018,Cureton,1,50,0,6,1,0,58
11603,9/11/2018,Dayton,0,47,0,1,0,0,48
11604,9/11/2018,Decoto,7,94,1,7,1,65,45
11605,9/11/2018,Del Rey,0,33,1,11,0,0,45
11606,9/11/2018,Delaine Eastin,2,27,0,1,0,23,7
11607,9/11/2018,Dorsa,0,38,1,4,0,0,43
11608,9/11/2018,Eden Palms,2,36,2,6,0,46,0
11609,9/11/2018,Eden Youth,1,72,0,3,0,47,29
11610,9/11/2018,Educare,6,38,3,3,0,24,26
11611,9/11/2018,Emerald Vista,2,68,0,2,1,31,42
11612,9/11/2018,Esther Hobbs,0,41,0,4,1,46,0
11613,9/11/2018,FH,0,96,1,3,0,100,0
11614,9/11/2018,Foxdale,3,31,1,1,0,36,0
11615,9/11/2018,Glen Berry,3,24,0,3,1,24,7
11616,9/11/2018,Goss,0,38,0,4,1,0,43
11617,9/11/2018,Graham,2,49,1,5,0,24,33
11618,9/11/2018,Grant,1,43,0,4,0,0,48
11619,9/11/2018,Guy Emanuele,1,35,0,4,0,0,40
11620,9/11/2018,Hesperian,3,43,0,3,0,0,49
11621,9/11/2018,Hillview,2,41,0,5,0,0,48
11622,9/11/2018,Holbrook,1,64,1,2,2,39,31
11623,9/11/2018,Hubbard,3,45,1,8,0,0,57
11624,9/11/2018,Kitayama,1,36,1,6,0,0,44
11625,9/11/2018,Linda Vista,2,103,0,8,0,80,33
11626,9/11/2018,Logan,1,26,0,2,0,29,0
11627,9/11/2018,Marie Kaiser,0,17,0,2,0,19,0
11628,9/11/2018,Meadowfair,0,27,0,6,0,0,33
11629,9/11/2018,Meyer,2,38,0,4,0,0,44
11630,9/11/2018,Paul Miller,1,76,0,4,1,43,39
11631,9/11/2018,Pioneer,1,38,1,3,0,0,43
11632,9/11/2018,Reach,0,19,0,2,2,23,0
11633,9/11/2018,Royal Sunset,2,35,0,6,0,0,43
11634,9/11/2018,Russo,0,38,1,5,0,0,44
11635,9/11/2018,Ryan,0,22,1,1,0,24,0
11636,9/11/2018,Schilling,0,45,1,8,0,22,32
11637,9/11/2018,Searles,0,40,0,3,0,0,43
11638,9/11/2018,Sharon Jones,0,51,0,2,1,23,31
11639,9/11/2018,Unidos,0,40,0,3,0,43,0
11640,9/11/2018,Valley Medical Center,3,53,0,3,0,59,0
11641,9/11/2018,Washington Hospital,0,56,1,3,1,61,0
11642,9/12/2018,Amador,4,74,0,2,4,54,30
11643,9/12/2018,Arbuckle,3,68,1,7,0,53,26
11644,9/12/2018,Baldwin Park,0,65,3,6,0,43,31
11645,9/12/2018,Bay,0,46,0,1,0,0,47
11646,9/12/2018,Carlson,0,31,1,0,0,20,12
11647,9/12/2018,Castlemont,0,60,1,5,0,66,0
11648,9/12/2018,Cesar Chavez,6,73,0,12,0,0,91
11649,9/12/2018,Chynoweth,1,33,0,2,0,36,0
11650,9/12/2018,Colonial Acres,0,39,0,6,0,0,45
11651,9/12/2018,Corvallis,0,46,0,1,0,0,47
11652,9/12/2018,Cox,0,45,0,3,0,0,48
11653,9/12/2018,Cureton,1,50,0,6,1,0,58
11654,9/12/2018,Dayton,0,46,0,2,0,0,48
11655,9/12/2018,Decoto,6,97,1,6,0,65,45
11656,9/12/2018,Del Rey,0,38,1,7,0,0,46
11657,9/12/2018,Delaine Eastin,3,25,1,1,0,23,7
11658,9/12/2018,Dorsa,0,38,1,4,0,0,43
11659,9/12/2018,Eden Palms,0,39,1,5,0,45,0
11660,9/12/2018,Eden Youth,0,76,0,0,0,47,29
11661,9/12/2018,Educare,3,44,3,4,0,27,27
11662,9/12/2018,Emerald Vista,1,67,0,4,1,31,42
11663,9/12/2018,Esther Hobbs,1,48,1,3,0,53,0
11664,9/12/2018,FH,0,96,0,1,0,97,0
11665,9/12/2018,Foxdale,4,30,1,1,0,36,0
11666,9/12/2018,Glen Berry,1,27,0,1,0,22,7
11667,9/12/2018,Goss,0,39,0,3,1,0,43
11668,9/12/2018,Graham,2,50,1,4,0,24,33
11669,9/12/2018,Grant,1,41,0,5,0,0,47
11670,9/12/2018,Guy Emanuele,0,33,0,7,0,0,40
11671,9/12/2018,Hesperian,2,44,0,3,0,0,49
11672,9/12/2018,Hillview,0,42,0,6,0,0,48
11673,9/12/2018,Holbrook,0,65,0,3,2,39,31
11674,9/12/2018,Hubbard,3,40,1,13,0,0,57
11675,9/12/2018,Kitayama,1,40,0,3,0,0,44
11676,9/12/2018,Linda Vista,3,103,0,7,0,80,33
11677,9/12/2018,Logan,1,26,0,2,0,29,0
11678,9/12/2018,Marie Kaiser,1,17,0,1,0,19,0
11679,9/12/2018,Meadowfair,0,28,0,5,0,0,33
11680,9/12/2018,Meyer,1,38,0,5,0,0,44
11681,9/12/2018,Paul Miller,0,77,2,2,1,43,39
11682,9/12/2018,Pioneer,0,40,1,2,0,0,43
11683,9/12/2018,Reach,0,20,1,1,1,23,0
11684,9/12/2018,Royal Sunset,1,37,0,5,0,0,43
11685,9/12/2018,Russo,0,41,1,2,0,0,44
11686,9/12/2018,Ryan,0,23,1,0,0,24,0
11687,9/12/2018,Schilling,0,49,1,5,0,23,32
11688,9/12/2018,Searles,0,41,0,2,0,0,43
11689,9/12/2018,Sharon Jones,0,49,0,3,2,23,31
11690,9/12/2018,Unidos,0,37,1,6,0,44,0
11691,9/12/2018,Valley Medical Center,2,51,1,5,0,59,0
11692,9/12/2018,Washington Hospital,0,60,1,0,0,61,0
11693,9/13/2018,Amador,5,68,0,6,5,54,30
11694,9/13/2018,Arbuckle,0,71,1,5,0,51,26
11695,9/13/2018,Baldwin Park,0,64,1,9,0,43,31
11696,9/13/2018,Bay,0,40,0,7,0,0,47
11697,9/13/2018,Carlson,0,32,0,0,0,20,12
11698,9/13/2018,Castlemont,0,59,1,6,0,66,0
11699,9/13/2018,Cesar Chavez,1,85,0,5,0,0,91
11700,9/13/2018,Chynoweth,0,32,1,3,0,36,0
11701,9/13/2018,Colonial Acres,1,38,0,6,0,0,45
11702,9/13/2018,Corvallis,1,40,0,6,0,0,47
11703,9/13/2018,Cox,2,43,0,3,0,0,48
11704,9/13/2018,Cureton,2,46,0,10,0,0,58
11705,9/13/2018,Dayton,0,43,0,5,0,0,48
11706,9/13/2018,Decoto,6,93,0,8,2,64,45
11707,9/13/2018,Del Rey,0,41,1,4,0,0,46
11708,9/13/2018,Delaine Eastin,3,26,1,1,0,23,8
11709,9/13/2018,Dorsa,0,34,1,8,0,0,43
11710,9/13/2018,Eden Palms,0,40,2,4,0,46,0
11711,9/13/2018,Eden Youth,0,75,0,1,0,47,29
11712,9/13/2018,Educare,4,40,3,5,0,25,27
11713,9/13/2018,Emerald Vista,3,66,0,6,1,32,44
11714,9/13/2018,Esther Hobbs,1,43,0,3,0,47,0
11715,9/13/2018,FH,1,94,0,2,0,97,0
11716,9/13/2018,Foxdale,3,30,1,2,0,36,0
11717,9/13/2018,Glen Berry,1,27,0,2,0,23,7
11718,9/13/2018,Goss,0,33,0,9,1,0,43
11719,9/13/2018,Graham,3,53,1,0,0,24,33
11720,9/13/2018,Grant,1,43,0,3,0,0,47
11721,9/13/2018,Guy Emanuele,1,34,0,4,1,0,40
11722,9/13/2018,Hesperian,1,44,0,4,0,0,49
11723,9/13/2018,Hillview,0,40,0,8,0,0,48
11724,9/13/2018,Holbrook,0,61,3,4,0,39,29
11725,9/13/2018,Hubbard,3,41,1,12,0,0,57
11726,9/13/2018,Kitayama,5,37,0,2,0,0,44
11727,9/13/2018,Linda Vista,2,105,0,5,0,79,33
11728,9/13/2018,Logan,1,27,0,1,0,29,0
11729,9/13/2018,Marie Kaiser,0,20,0,0,0,20,0
11730,9/13/2018,Meadowfair,0,28,0,5,0,0,33
11731,9/13/2018,Meyer,2,37,0,5,0,0,44
11732,9/13/2018,Paul Miller,2,75,2,3,0,43,39
11733,9/13/2018,Pioneer,0,40,0,2,0,0,42
11734,9/13/2018,Reach,0,20,1,0,0,21,0
11735,9/13/2018,Royal Sunset,1,34,1,7,0,0,43
11736,9/13/2018,Russo,0,37,3,4,0,0,44
11737,9/13/2018,Ryan,0,22,1,0,0,23,0
11738,9/13/2018,Schilling,0,48,1,5,0,22,32
11739,9/13/2018,Searles,0,42,0,1,0,0,43
11740,9/13/2018,Sharon Jones,0,44,0,8,2,23,31
11741,9/13/2018,Unidos,0,37,0,7,0,44,0
11742,9/13/2018,Valley Medical Center,3,50,1,4,0,58,0
11743,9/13/2018,Washington Hospital,1,55,3,2,0,61,0
11744,9/14/2018,Amador,4,67,0,6,6,53,30
11745,9/14/2018,Arbuckle,3,66,1,9,0,53,26
11746,9/14/2018,Baldwin Park,1,67,1,5,0,43,31
11747,9/14/2018,Bay,0,39,0,8,0,0,47
11748,9/14/2018,Carlson,0,30,1,1,0,20,12
11749,9/14/2018,Castlemont,0,58,1,7,0,66,0
11750,9/14/2018,Cesar Chavez,3,79,0,9,0,0,91
11751,9/14/2018,Chynoweth,0,30,0,4,0,34,0
11752,9/14/2018,Colonial Acres,0,39,0,6,0,0,45
11753,9/14/2018,Corvallis,1,42,0,4,0,0,47
11754,9/14/2018,Cox,3,39,0,6,0,0,48
11755,9/14/2018,Cureton,2,47,0,9,0,0,58
11756,9/14/2018,Dayton,0,46,0,2,0,0,48
11757,9/14/2018,Decoto,4,91,0,12,2,64,45
11758,9/14/2018,Del Rey,0,39,1,6,0,0,46
11759,9/14/2018,Delaine Eastin,3,24,2,2,0,23,8
11760,9/14/2018,Dorsa,0,35,0,7,0,0,42
11761,9/14/2018,Eden Palms,0,41,1,2,0,44,0
11762,9/14/2018,Eden Youth,0,70,0,6,0,47,29
11763,9/14/2018,Educare,2,42,4,6,0,27,27
11764,9/14/2018,Emerald Vista,3,67,0,3,1,30,44
11765,9/14/2018,Esther Hobbs,1,44,0,6,1,52,0
11766,9/14/2018,FH,0,93,0,3,0,96,0
11767,9/14/2018,Foxdale,3,29,1,3,0,36,0
11768,9/14/2018,Glen Berry,4,22,0,3,0,22,7
11769,9/14/2018,Goss,0,32,0,9,2,0,43
11770,9/14/2018,Graham,3,48,1,3,2,24,33
11771,9/14/2018,Grant,1,41,0,4,0,0,46
11772,9/14/2018,Guy Emanuele,3,27,0,9,1,0,40
11773,9/14/2018,Hesperian,0,44,0,5,0,0,49
11774,9/14/2018,Hillview,0,39,0,8,1,0,48
11775,9/14/2018,Holbrook,2,52,4,9,0,38,29
11776,9/14/2018,Hubbard,3,40,1,13,0,0,57
11777,9/14/2018,Kitayama,2,38,0,4,0,0,44
11778,9/14/2018,Linda Vista,3,100,0,8,0,78,33
11779,9/14/2018,Logan,2,25,0,1,0,28,0
11780,9/14/2018,Marie Kaiser,2,18,0,0,0,20,0
11781,9/14/2018,Meadowfair,0,28,0,5,0,0,33
11782,9/14/2018,Meyer,3,35,0,6,0,0,44
11783,9/14/2018,Paul Miller,3,75,2,2,0,43,39
11784,9/14/2018,Pioneer,0,37,0,5,0,0,42
11785,9/14/2018,Reach,0,18,1,2,0,21,0
11786,9/14/2018,Royal Sunset,1,35,1,6,0,0,43
11787,9/14/2018,Russo,0,37,3,4,0,0,44
11788,9/14/2018,Ryan,0,21,1,2,0,24,0
11789,9/14/2018,Schilling,0,48,2,5,0,23,32
11790,9/14/2018,Searles,0,38,0,5,0,0,43
11791,9/14/2018,Sharon Jones,0,48,0,5,1,23,31
11792,9/14/2018,Unidos,0,35,0,9,0,44,0
11793,9/14/2018,Valley Medical Center,1,51,2,4,0,58,0
11794,9/14/2018,Washington Hospital,2,54,0,2,1,59,0
11795,9/17/2018,Amador,3,77,0,1,4,56,29
11796,9/17/2018,Arbuckle,0,47,1,5,0,53,0
11797,9/17/2018,Baldwin Park,1,63,3,6,0,41,32
11798,9/17/2018,Bay,0,44,0,3,0,0,47
11799,9/17/2018,Carlson,2,23,0,6,0,19,12
11800,9/17/2018,Castlemont,3,54,1,6,0,64,0
